Size,Bedrooms,Bathrooms,Location,YearBuilt,RoofType,Price
,0.2671266510114834,-1.5811907020321334,-0.4830610516834395,0.5087250232299338,0.14679301198554937,-57.694676080578
-0.6039851867158206,0.57707212718054,0.37114587337130883,0.08658978747289992,-0.2030453860429927,-0.15567723539207948,23.881387179308728
-0.25276325509618536,-0.9944285217997922,-1.183056184734389,1.029413100955326,0.249548189598077,0.796701927070742,22.874760763109737
-2.100026507651624,,0.3676492929914216,0.6255080168310357,-1.3993061748019415,0.885231482988991,17.559787048867868
2.2909425725907417,0.9817654869915943,-2.499405714873573,-1.389572466763596,-0.32483138350862245,-1.6453987469568918,-137.1476703089759
,0.918316606002313,-0.9896281365703375,-0.9824873935383096,-1.570500603623177,-0.2246331499970246,-104.76284779045316
-1.0785127413645972,-1.0258681059694763,0.10716991525959621,-0.17529452990401284,0.06233134961912296,0.3993176017191309,-64.51574939605433
0.4430021304473752,-1.7312013034449254,0.041325632270618466,0.9515497705740428,1.494938227453236,-1.0211624575603002,68.80597660827199
0.152354872033722,,-0.5240883979345925,-0.8224199323822006,-0.409282438113104,1.1210306673244714,-119.93989654283773
0.4040508568145384,-0.3427145165267695,-0.16128571166600914,1.8861859012105302,-0.8022772692216189,0.17457781283183896,144.30162666842483
0.547264797377967,-1.3510743662080213,0.4818660617184915,0.5488838353173644,-1.3224579567435701,-0.25495579355369785,-0.16829008427662728
1.0743330047702437,0.3483417392461269,-0.4877053729487446,0.4964001177339411,-0.8978300664256293,2.0750650393485417,41.219965131391426
-0.29983819627488056,1.5628887685081978,-0.24338397937501807,1.904136589573007,-0.2739930818293042,1.6259589153620633,206.25256495108
1.41093237974627,0.16865467196672768,-1.090399077442846,-0.09858813228426173,0.44194064956940904,0.018849622944847662,-1.7624657193983209
0.41960997202411815,-1.8179792253871547,-0.09445871444200275,-0.8638829605897661,0.7597122954841684,1.279464931657751,-118.81959462913403
,-1.6834381922209503,0.9648516330974576,-1.234348871879922,-0.8058700664961888,-0.5924642591528942,-125.38935814742698
,0.9163276747024814,0.9980101098596522,2.0883747047807275,0.3464884758979927,-0.13958962815517376,206.2955308869021
0.3946715298229811,,1.6699045043514062,-1.1958830620351844,0.5885784044206096,0.4446026682201407,-56.504031924096005
-1.4947561464496442,-0.6011265526688468,-1.6667634067891977,0.13659739558875236,1.1659165202552229,0.025385277972271716,-62.403452873060296
0.6021183203924835,-1.1302037246739238,1.5163940552535728,0.07203686128374476,2.411676675578421,-0.21220896990115168,77.14778978400386
,-1.189232465077129,0.5720062783004729,-1.5375847964491753,1.0539857711828762,-0.1449045790814313,-150.87878962479948
,0.6327818661062848,0.18186625505849516,-0.4593608995402441,2.270692857804396,-0.8498443694647918,38.067300856505994
-0.645572072035395,0.7547332980678092,0.4730382821602152,-1.6610834155671725,0.1994239859867671,0.5032520647495048,-117.47352804743342
-0.5892716517893062,1.1038773433162576,-0.002403840918853844,-1.0921636327180897,0.4751677464953816,0.8347513263248821,-61.650762689272185
,-0.7352010347632466,-0.2430611988808665,1.0703651602299298,1.6562082520572956,1.2718924219386565,99.59854679744217
0.48630999335022157,1.6533096371785305,0.23985774584929662,-0.9984408528767182,0.6230873478890951,1.6232566905280539,-4.906226780830425
0.1884757610181029,,-0.8050951810305088,-0.6566893456274132,1.233724278336193,-0.26030904127143756,-63.40110375276136
,,0.3080505395041023,0.26912694124510733,0.09798315347089544,-0.3431922754974105,66.07862134952816
,-0.5305011476105275,-0.275051697151644,-1.5151910621985523,-0.57581824064468,1.3668742674445247,-216.42241735708532
1.341475915530881,1.9625871905307948,1.0114630354083562,-0.742484232538384,0.0036956718478473255,-0.4853058353678683,54.64848789214929
0.7658782794806148,,0.20475888240178416,-1.6158867874104728,-0.6888855425754056,0.29964768783734813,-140.77532449207754
,,0.7326400772155792,0.07863519031609059,0.05194588580729943,-1.9982006845321076,54.66261631591297
0.2078025073533134,-0.5501152829365389,0.8407344821295493,-1.2926253471522626,-0.14702542343084998,-0.5321685631271895,-108.6335354129223
,-0.5898923177556078,0.025210867540082116,0.16429476537056906,0.6986888135170435,2.196223142152799,-16.544828927023136
-0.29660745906979835,0.04351466864346608,-2.529560077694303,0.241321934916781,0.5581395145185063,-1.151014083619507,-49.01153941487908
-0.20661127969604665,-0.34254920085776497,-0.9627325652846123,0.6102161695892225,0.1704637709965709,0.15697296096843422,13.713283628224609
1.6284685547723217,-1.0263692076658921,-0.9647054257507148,-0.28438464960650933,1.23000057271915,1.5905820726178503,-35.181662774010505
,1.368079350488601,0.851124098380238,0.33795555414502526,0.125901388394959,-0.5922408448128146,127.76802390898058
0.42545756178496474,-1.5839028234857233,0.7858001586508322,-0.966976143129213,0.7604146561442974,-0.047711356141979855,-91.36868397184725
,-0.6245104550885774,0.03149156226199577,1.087710426157866,0.7469808401047098,0.6916185751213884,105.83318788522499
0.45768658605355206,-2.238231233324972,-0.6068651778571754,-2.7475048427252347,-2.120700152635066,-0.4997301761516306,-378.48252819563737
-0.2500465145989528,1.0005823180429783,1.3924653000643288,0.28869362927985703,-0.6706202090766449,0.2603218387712207,85.44883989436939
0.6688401305462182,-0.6654222981294605,-1.2699985973938759,0.6719446078144975,0.7219034854381414,0.3842020720058965,26.007457797649064
-0.24751863555150475,,-0.7271371758248686,-0.07443342910004629,-1.5702247198904564,0.620672097550678,-45.24787351026782
-2.0864776583710847,0.1493634822711889,0.007178466907941942,0.16048962397348007,0.36414029605466136,2.212531039397242,-9.598402397727723
0.9022771737866472,-0.370508098590029,0.015618333949603047,-0.9077561801469204,-1.405567019178642,1.5192839236417688,-108.021444002627
0.7979945496122363,-0.0626482221218215,0.08450514569286258,0.9235086160473687,0.2412402484067293,-1.0506233218278012,103.78217476802973
,0.6594512411136115,0.30734561670797006,1.3204140097838342,-0.803948414727481,-0.8744356483399182,130.61687330818566
0.07409478041977519,-0.26940683444455776,1.502357052096028,1.6286155455712918,0.7175422557959623,-1.3801014582148914,200.81855819613625
,0.8406435489887241,-0.4461834332147797,-0.4523063192490767,-0.6526239793023909,-2.4238793266289567,-74.24293037734351
1.0768481446576803,0.8567024802425557,-0.8051717517428763,-2.169677417725702,1.6773770878054892,-1.1941894010922893,-137.79158072113438
-1.4485914146335441,,0.03823799496002834,-0.29967664800678706,-0.2346205699574138,-0.05020461704174478,-27.331988646176644
-2.1272274203514954,0.47347189903522846,0.8467707752164937,-0.099094300241269,-0.26764109089879357,-0.6028206557839616,-10.6917059048183
0.13949779614745886,-1.625544033562061,0.29746205311781654,-0.28483693774220137,-2.5065715705367166,-0.10619409003975315,-122.17728805444555
-1.2331013050148552,,-0.045254301964336476,1.3909723580014006,-0.9764000486637974,-1.3559703448599638,81.0983129779642
0.6159356069442637,-0.3609661658190799,-1.0810633275998973,0.5931012579683838,1.159329803364248,-0.3095464393139903,42.76594508757575
-0.7783047254023127,0.01843393306539316,-0.5397596803093615,0.19584525509768155,0.34758170536167105,-0.978372777615032,-5.584726130773827
,0.8712972974572442,0.12637957954641182,-1.0003313246055747,-1.3459796802467485,-0.6777449705248515,-49.985691309178016
-2.9403886346642802,-0.194908280352681,0.5935567222808619,0.655900776529761,1.1337700968670645,0.19473619471877485,42.40815673268367
1.8180619225578247,0.20232879642280202,-0.7330329955239894,0.7751554940347831,1.631856899089109,0.5530400858523584,120.51862975374206
-1.128062554807694,-0.5035696189077175,-0.7661208306106709,0.30989477938063453,-0.150614014629933,-1.2735855485965992,-35.865341295367536
-0.2950899142379063,,-0.4173668136050844,0.975816719344709,-0.9186865114860944,0.9184544439424138,68.63425845773426
,0.14304876987895235,0.6928575842374367,-0.7999405067019342,0.8496119885162131,-1.9080021371233076,-16.94685591858844
0.1616985267047529,-1.3307051313309262,-0.6994145401232875,0.10285857793233408,-2.1779677321946878,0.14934191105988046,-101.30806017682349
0.5540577711159071,1.1701987091966037,0.07959786237603639,-0.8617030702562581,0.13429649724779288,0.03003147916408217,-22.49990412318725
0.27902152577033923,0.24938368371075526,-0.0952955323869521,0.6078965097165392,1.5774532797634744,0.1866091231563581,98.32057985282938
-1.3122191934314063,0.33385996656853467,1.0817667276728287,0.6220699903060487,1.4313667818311835,1.3289333195354096,107.41521595136417
2.324673305852818,0.08446678638994742,0.9562950020913461,-0.017006074483830996,-1.06925449375508,0.5050210882737669,50.18836709455641
,0.7466113646021572,2.2758254276476375,0.5181017020299757,0.3255778167870701,-0.5292010098115129,135.12853411732306
1.118549944255326,-1.531535315243643,-0.20528401949625125,-0.526531687096043,1.150267395898296,-0.5235759884065829,-61.48415610903395
1.8467073257360336,-0.48943944251822213,0.6818914896263114,0.5839281853259639,1.044160877069072,-0.35929209078705954,112.32621632121281
,-1.5171736966716791,-0.41619440488525394,-0.4500128579958137,0.7505791675217656,1.2571492168625729,-109.57700072900899
-1.6728939013115742,-2.0362205028559366,-0.24907184465304072,0.4042128652773321,0.047493468251642953,0.7158727446909595,-68.73592612904537
-0.7567639770159263,-0.1131280525157404,0.23278674294016363,-2.1899217049785533,-1.2992163634458243,1.1945922205137307,-235.50041329122305
-1.5821767633461272,-0.6538983883255765,-0.04737070254443595,-0.9403989164843533,0.02731337985143867,-0.5607609069798603,-135.31283953167073
-1.1308884353259157,0.4200944904518413,2.0565435648295414,0.47363207681145447,0.606850593215671,-0.9263811299815384,113.7762924674815
-0.38508228041631654,0.3436182895684614,0.324083969394795,-0.6769220003059587,-1.763040155362734,0.6116762888408679,-83.39667679228027
0.1973157074055956,0.9653974845911707,0.08865759096143744,-0.6176518954343502,1.2361307218062179,-0.31607285602704976,9.015973227082748
0.07287409801551539,-1.1430193120737286,-0.06468860503251848,0.0731969910016945,0.8201581867554845,-0.15024298879825998,-16.370555260991352
1.6075783063995104,0.7436517755401733,0.03139586553277644,-0.020560557350507186,-0.20487666386471723,0.28918367311872534,47.711159095246686
0.18384954475369486,1.360658595838651,-3.0195121558208253,1.8005111815108537,-1.308820399119112,1.2389463529394373,89.56127425772404
,0.3885786045309641,-0.006070911539893324,0.08182935854756501,2.4929995174327906,-0.09888965319114267,87.88031352214212
-1.5004765491630017,-2.4036686011005304,0.6722934080404022,-1.4787771238462857,1.3924559414830675,1.6722659040975276,-190.8295340580374
-0.9186519464841982,-0.42018681709585726,-1.344450511034277,-1.0041407667520679,-0.2817846088605072,-0.7677975651041284,-170.25840054790913
-0.5691481986725339,1.9913704184169045,1.5904035685736386,-0.7971135662249808,0.3929135105482163,0.04092474872892285,43.16692997305278
0.1941076309533577,,1.1797252083607102,-0.5312142946075985,-0.23052462518025083,0.48387665118803974,-35.6055961837746
1.4244958212469476,0.23384802578959837,-0.8360621521000247,-0.09170602414512598,1.0354434164169448,-0.8877695115385407,20.878500774756912
-0.3574454228104272,2.0236062192296393,-0.19003903500149447,-0.18039168176240783,0.006799844559997769,1.3728484746765302,39.27503460335795
0.3011073391917421,0.5731278132412001,-0.3596296724524624,0.18383451632250436,-1.7858664919341112,2.6930336639804966,-8.765601125244277
0.12861745040496653,-2.0173387981224113,0.8139808601977412,-0.22565638071225164,-2.832325924984141,1.3890243629627617,-119.0175491630361
0.45838670355148425,0.5348173363459102,-0.6373077470287948,-2.0870270186020687,1.2289805024890619,-0.5846177306571996,-155.7730942178962
0.8648244384910113,-0.8108939362002497,-0.7404901063321585,0.15140304795173262,0.36681404328544226,0.2984518139814398,-13.24679770101242
0.4824724152431853,0.6256673477650062,-1.0708924980611123,-0.2234627853258509,-0.8571575564162826,0.714000494092092,-42.42556484634809
0.3569727592669261,-0.6083507646793376,0.4096361186839937,0.08127842205619876,0.5925303073177614,-0.037893081716830875,17.940234417491993
1.4419424019526008,2.7030275644050836,1.1032175720536581,0.21896391585597508,-0.23066166663970813,-0.8418216318681523,165.746146905783
-1.4452052644122255,0.1263141994832002,-0.9928660010855455,0.6662696720435232,-0.46913085421040895,0.5779785236395572,-2.9192419783910113
1.9351540400602292,0.4961991873633163,0.5114995753618614,0.8155010224442626,-0.535316712567659,-0.048088507330772585,128.55028465061193
,-0.37058276240078286,-0.7146806769904318,0.3216785413765001,-1.3480471119401671,0.16805980596682024,-25.55487532012777
,1.8325570434792018,0.48206672733538614,0.39379729821625153,0.8141517621182666,-1.92767257934561,135.56317007412997
2.3921096352739926,-0.22104246353705057,0.19259691873130513,-2.0993562644190256,0.06936980265806943,0.683223014788808,-146.2526290960915
,1.617212574968624,-0.8987840483231282,-0.1891203907770335,0.10435593752321293,0.9216501119244593,-13.015037634874659
0.7214793237573432,-1.6566232076777738,-0.7353034606819523,-1.0501407396021456,-0.5244481362626519,0.7574951493374855,-172.2040671529438
0.6687416555925126,0.4577728661518858,-0.005596018829046555,-1.0917008761393143,1.6744924333475373,-0.387099702474401,-35.77898740608927
0.479827035366833,-0.6498268854974364,0.01282864354368512,-0.26864575330974255,0.08416823018569615,-1.8363597837703973,-34.86423983597615
-0.6520888885930607,1.80930634973311,-0.8476339286190848,-1.0896330373423884,-0.21804589539237385,-0.7847619081277034,-80.47518035132315
-1.4055630538562867,-0.48827384245154465,0.02263085267686914,-0.9849931258170151,0.6333268260712385,0.1986800095474069,-115.66065678142122
0.5507975722736632,0.7828737349485725,0.4080528468367557,0.44477380783159476,-0.43112556957509907,-0.8256536828021421,79.9783238854424
0.3807780713650517,1.2710653260070335,-1.6178006138153371,-0.8174081344143398,-0.9800623018406142,0.321291470757388,-95.81148988352689
1.5499344050175394,-1.0623037137261049,-0.9194242342338032,-0.7832532923362371,0.4735924306351816,-0.3220615162056756,-97.4787475906558
0.638677139880301,-0.9727645167600009,-0.17262913429083468,-0.06357353918612146,0.40662203422267407,-1.4509278911112242,-23.91718732799355
-1.0577109289559004,-0.6017066122293969,-0.013497224737933921,0.822544912103189,1.8522781845089378,-1.2208436499710222,73.63057548132609
-0.9600462952794637,0.7324921027798023,-1.6548874362282961,-0.12270893359572414,0.28872366282502326,0.09337237427665124,-50.11193893752013
0.8539759765522237,-0.33513778117145177,1.5541604207147741,0.41486550036191044,0.34233783448962146,0.4632885301181062,96.28264552470449
2.5581992856682523,-1.5256563145700948,-0.5518581458924467,-0.5642475986573886,1.262584103427182,0.18455130319703697,-46.70696625464822
0.019381237698025213,0.015182942540433121,0.6455877121741934,-2.3203155982304233,-0.9748065759228419,0.7826298263165181,-208.43238376432976
0.49568188797260465,-0.19068240076334658,0.8700677306887542,0.15041890514357642,0.21743287317972287,0.3649610024662254,46.91129938424475
-2.230468019124459,0.10248464215820753,-1.7811584144656334,0.22668424849459717,-0.48282759080691834,-0.5615577463306254,-81.83192963872544
-2.246889333984605,-0.04282338131157488,0.8484308822052846,-0.6067002947652967,0.058022734808395225,0.21128369227947272,-68.7667094903634
-2.049941278577478,-0.5865312695639355,0.714609790636618,1.1590740649558977,0.224216404290793,-0.336254738681072,74.38927055785685
,-0.08343796979036086,-0.9218598131253132,0.20726732939894396,-1.44964521969853,0.06934433703625043,-61.87742077790647
1.5232386217122582,1.1834936668899279,1.667224111551137,0.7356219972457467,-1.1780408673763807,1.78179890877106,160.9532184221787
-0.43548637056984335,0.33198033056901455,0.7094518171390395,0.5131057981760827,0.1904996797790664,-0.2595466775839172,75.5243658535117
1.775310892609512,0.9694572005267368,-0.646227309843803,-1.19363683175648,0.42719436187168486,0.9191541736100015,-54.58078436114868
0.73463754545933,-0.17909328501615626,0.6928557558178116,-0.9858038086678267,0.3958197810959231,-0.2841550979287972,-51.280441888921956
-1.3554475031122892,-1.153332403205745,-1.7938924978678903,-0.7090209576304904,-1.6873443471107104,1.9532591375265682,-218.44780942928298
-0.034550623953963515,0.6373246830230725,-1.3927354721669964,-1.6167133749480143,1.6163000427219165,-0.22938233185546722,-134.32433211580127
1.1401490385212665,-1.111457956937032,0.49822174849678513,1.5805406865683735,0.24650477843200488,-1.0150941918278686,146.1729598229128
1.475356216949552,,0.3109075655980046,0.8576596232020194,-0.21344715171184725,-0.1599385299634271,85.95643882152632
-0.6038589312369547,-0.02549412858519966,0.058370290817895645,-0.3432059268430377,-0.21715880713685662,-2.085792438905004,-45.51354057901828
,0.11327041053776446,0.9192289345752035,1.8732977762175456,-1.4382779783173667,1.0800480657146485,159.24678829623144
-1.0700847663261526,0.650201177958661,1.8466369960476658,-1.5255251709247388,-0.09917586377938291,-0.6919080698812444,-79.05815502851246
-0.8469613483183278,-1.0962750868952018,1.5945050632249722,-0.9913923494563072,-1.4400508825942944,-2.153390113603715,-121.41340500187826
0.42192075423528475,-0.06413834659299254,0.32135721545027307,1.613711269058647,0.3287624103034804,0.45353430151397983,167.68380130790243
-1.5148472246858646,,-0.846793718068405,-0.4465149520670211,-0.07282891265687277,0.8563987943234723,-80.01162739010158
0.7003098794089914,0.4933179008808892,-0.8583577801812136,-0.5756378262377739,0.1848361236948739,0.12200981464536144,-46.18556937064291
,0.043602446372453724,-0.622649361734452,-0.7424705856980482,1.695051040430753,-1.3200225112207058,-45.99197266313915
-0.17435425790283585,0.5646059258936003,-0.02355215087423812,0.22530792204094158,-1.0196643386921156,-0.3695269288333586,14.603798781609221
-0.23701197001262772,1.4621959387176369,0.961987189071841,0.7499002394237105,0.4486357645145273,0.27926783821652595,151.40805205815394
-1.4301413779606327,-0.2525681513931603,1.6324113039316352,-0.44004448669698376,-1.2477831819648495,0.13074057728609134,-50.113229318422384
0.07814306296964744,1.105900424357309,-0.8162172445419648,0.861636124497944,-0.5639474880582432,0.13906039865341766,79.36570261151257
-0.06100397185538355,-0.501784192811532,0.32297450361766816,0.5002404694365699,-1.3724655478841008,-0.5336003064391669,8.528345319032702
-0.3428788615575641,-0.009288561567815747,1.813407698515423,0.2783486346446696,0.30698107268623775,-0.5092133625991345,81.89616909257386
1.1969109487613523,0.033719054901053244,-1.1148221873524142,-0.5968947847319713,0.26859358104429787,-1.6744694604532453,-59.737098714830424
0.5425600435859647,1.5792128155073915,-0.4694743859349521,-0.46341769281246226,0.7674347291529088,-0.46572975357025687,22.255567611228283
-1.2239402667622565,,-0.6492775450660071,0.03408346825922607,-1.0147567306928669,-0.7699732310586418,-80.30752842629438
,1.3254321090950785,0.5859042011646491,-1.4152671919241875,-1.4068150094975382,0.21853404241094568,-108.06413544396612
0.5844129804724842,-0.4070363129267805,0.10589445311523424,1.9764405845154855,0.6863184569567008,-1.5642416117110514,192.99581703159302
-0.8158102849654383,-0.2453881160028705,-0.8895144296255233,-0.0771017094141042,-0.7537361643574896,0.3411519748166439,-73.50196752347584
-0.4787486216634773,-0.4344962274323156,0.22213377163371284,1.2557561255735208,-0.30917212346863937,-0.8946073022195039,90.5191275114058
-1.2242982362893657,1.2897527540827456,-0.13845598398377382,-0.20902325728602528,0.6731813512699584,-0.8505204542093001,11.999993217557368
0.7165893397596517,-0.4876334209549628,0.6939232331912581,-1.730262730484345,-1.4362538649281178,1.3338857455005728,-168.78845859539987
0.1480894197982762,0.6386601686431024,0.3676198402097109,-0.8810683366612923,1.0581183250871502,-0.712220763649051,-21.537154677470095
0.0030460201534144695,-0.38817681854122876,0.1605739810498646,0.43693816974634986,0.1704162223754877,1.1906462747863413,35.01995754838157
0.5951570254369136,0.3241663524884421,0.09699596499271819,-0.8182206832334725,-0.13014305436768459,2.0923872756854602,-51.877386369010445
-0.1758858124323366,-0.24606248812994858,2.1709427174978138,0.12320480678448567,-0.8432465953161917,0.5514853760404675,50.021012160824
0.9343199112392737,0.9495541354413237,-2.553921134901955,-1.366878698415421,-1.4848979684499035,-0.22476540189268354,-185.4603411193298
-0.07823065905851781,1.4350873992222355,1.4532754760425446,-1.8418977729578574,-0.34730228895784293,0.8920675997317206,-80.7182476397684
1.395683810789956,-0.30803428418574125,1.3103087461196083,-0.5621680265783021,0.7796605322693398,-0.20922187374452778,21.39484877416251
0.5798572852951321,1.0417246640588513,-0.12951724686344077,-0.7068925679873489,0.5835443030118876,0.8555556590207121,-9.88212881609446
,-0.952316380738797,-0.772659445270824,0.9003985883950636,-0.6769951384585313,0.4512253193185082,25.82612763990769
,0.010352619843380607,-1.0651136630753726,-0.6095122021592831,-1.3118362323501596,-0.186971302985446,-121.58543719515117
2.075400798645439,0.39445214237829684,0.2897748568964129,0.8711247034316923,-0.42098448082026296,-0.32602353216784113,129.07871283784877
-0.37061433208610595,-0.025554070991445278,0.5436001545944323,0.7716987106483447,1.1727290192593647,-2.8485426206300755,104.56427826444082
-1.4940377932897506,-1.0069273609451441,-0.5641961798604865,1.2551457883749038,0.04782531978468294,-0.4976725234290394,35.87601803133362
1.0237095461069814,0.38680852068920263,2.012270445700765,0.24930859564172886,1.090980425185967,1.0450884740847535,139.5889096679913
-1.0766791274710135,-0.01987363536831157,1.220282896417717,-0.7625192391465982,-0.10726476581094174,1.0363028920724797,-52.22832760347093
0.12557645347154225,-0.29756350335999193,-0.15005558703252672,-0.1730718242838696,1.3757068133116195,0.015579047581467534,0.24354824855136592
0.35147990035220167,,-1.372859451481064,-1.9782252493748103,0.8946471875738723,0.04693490206036963,-155.69185196442012
-1.2207124259141586,-1.4438548161335418,-0.5505368494915835,-0.5081401976473109,-2.296180953137238,-0.14778031881747153,-182.96096055672942
,-0.213442870930208,0.14866745720211155,-0.6134026635409398,1.490726136849952,-0.30246968648812833,-31.87026093834435
,1.040430892644839,-0.3689394390314622,-0.917976104610736,-1.9550487703182828,1.7311696317672995,-95.96473304778112
,1.598321807641033,0.008783654898147817,0.07660907045165961,0.7335478135058658,-0.5117635579423034,71.63932244849987
1.3739143852114495,-0.6813802350695739,0.993782214530439,-0.8523867660741036,0.9678260240252041,0.4753656106920102,-23.90953927950394
-0.5290526773462948,0.06699071722487192,-1.5625458568865427,0.7942646796218271,0.5159392177040995,-1.2542894231692494,26.52134734985391
,,-0.5125341106465501,-0.34718649511226246,-0.497961846817842,0.7708022199879712,-98.45967468793829
-1.804882100664519,-0.6626237589458467,-0.7632591565425169,-1.6275424378831627,0.5705986685931593,0.048084946661381994,-212.829612494592
,0.46320629209912306,0.8481742126666681,0.5522999376795232,-1.3671378064602457,0.6256309336460009,41.351580266622385
-0.3756336657655356,-1.2719190011127228,1.0626572907875265,1.3511140899867151,0.2113965674706589,1.292745289518207,110.6867335832729
1.356583385827982,-0.06263957732723487,-0.29424250563645765,-0.20035257779416388,0.24312345851289308,0.23184209213484805,-0.3613106851144207
,0.3467099776049199,-1.8400777445057528,0.6405429350747734,2.5115565515844236,0.12307820165618115,64.5236947326538
1.0536417966078395,-0.9232332461109043,-0.9758732529773327,-0.949398888831943,-1.3516846056163336,2.632382064837391,-156.54452997694582
-1.262769775698564,-0.40980124379353305,-1.4704895512312506,-0.7758748231664838,0.7833587105240313,0.07896404566808451,-135.8793482664882
,-2.3843067887857456,0.13416641599584353,-0.7114621940837048,0.7451508642848174,-0.38445687897709163,-116.64944686700302
-1.5029703283951532,-0.46531045678005334,2.6443433470170348,0.25373966149457344,-0.10594835430413566,0.4676931717654332,60.66010216110346
